MLS #,Stat,Closed Date,Sold Pr,Type,Yr Blt,Street #,Str Name,Area,Zip,ASF,# Rms,# Full Baths,# Half Baths,Bsmt Bth,Beds,Bsmt. Beds,Garage Type,# Garage Spaces,# Parking Spaces,,
09613991,CLSD,10/3/2017,527500,2 Stories,1949,2535,Techny,62,60062,0,9,2,1,No,4,0,Attached,2.5,,,Cape Cod
09701564,CLSD,12/7/2017,527500,Split Level,1962,3540,Carol,62,60062,2645,10,4,0,No,5,0,Attached,2,,,
09817739,CLSD,2/2/2018,527500,2 Stories,1985,2740,Landwehr,62,60062,2945,10,2,1,No,3,0,Attached,2,,,
10048161,CLSD,12/10/2018,528000,2 Stories,1965,1731,Sunnyside,62,60062,2500,9,2,1,No,4,0,Attached,2,,,Colonial
10004318,CLSD,8/10/2018,529000,1 Story,1969,3802,Bordeaux,62,60062,3115,8,2,1,No,4,0,Attached,2.5,,,Ranch
09591878,CLSD,5/25/2017,529900,1 Story,1976,9,The Court of Hidden Bay,62,60062,1823,7,2,0,No,2,0,Attached,2,,,Ranch
09475832,CLSD,3/30/2017,530000,1 Story,1981,319,Basswood,62,60062,0,9,2,0,No,2,1,Attached,2,,,Ranch
09594488,CLSD,6/5/2017,530000,1.5 Story,1981,321,Basswood,62,60062,2370,8,2,1,Yes,2,0,Attached,2,,,
09665567,CLSD,1/12/2018,530000,2 Stories,1963,1448,Elm,62,60062,0,9,2,1,No,5,0,Attached,2,,,Colonial
09801845,CLSD,3/13/2018,530000,2 Stories,1964,1204,Candlewood Hill,62,60062,2889,9,2,1,No,3,0,Attached,2,,1156,
09903357,CLSD,5/17/2018,530000,1 Story,1977,2660,Quail,62,60062,2168,10,3,0,Yes,4,0,Attached,2,,,Ranch
10006976,CLSD,8/9/2018,530000,Split Level w/ Sub,1955,1140,LEE,62,60062,0,8,2,0,Yes,4,0,Attached,2,,,
09482857,CLSD,3/22/2017,531000,2 Stories,1985,3610,Palm Canyon,62,60062,3412,9,5,0,No,5,0,Attached,2,,,
09567354,CLSD,5/12/2017,532000,2 Stories,1977,2620,Quail,62,60062,2184,8,2,2,Yes,4,0,Attached,2,,,Colonial
10094263,CLSD,12/6/2018,532000,1 Story,UNK,2128,Woodlawn,62,60062,1481,7,2,1,No,4,0,Attached,1,,,
09609753,CLSD,6/23/2017,532500,2 Stories,1968,1145,Cayuga,62,60062,3130,10,2,1,No,4,0,Attached,2,,,Colonial
09484759,CLSD,3/24/2017,533000,2 Stories,1978,4103,Yorkshire,62,60062,2819,9,3,1,Yes,4,0,Attached,2,,,Colonial
09617012,CLSD,7/11/2017,533000,1 Story,1962,3622,Whirlaway,62,60062,1863,11,2,0,No,3,0,Attached,2,,,Ranch
09513256,CLSD,9/7/2017,535000,2 Stories,1969,1730,Larkdale,62,60062,2601,12,3,1,Yes,4,1,Attached,2,,,Colonial
09638304,CLSD,10/12/2017,535000,2 Stories,1973,2844,Canterbury,62,60062,2559,8,2,1,No,4,0,Attached,2,,,Colonial
09676815,CLSD,10/2/2017,535000,2 Stories,1979,2816,Crabtree,62,60062,2389,9,2,1,No,4,0,Attached,2,,,Colonial
09732469,CLSD,11/15/2017,535000,2 Stories,1931,2139,Illinois,62,60062,2296,10,3,1,Yes,4,1,Detached,2,,,Colonial
09987316,CLSD,7/17/2018,535000,1 Story,1960,1520,Grant,62,60062,2224,8,2,0,No,3,0,Attached,2.5,,,Ranch
09994535,CLSD,11/14/2018,535000,2 Stories,1971,855,Sutton,62,60062,3422,10,3,1,No,5,0,Attached,2.5,,,
09972837,CLSD,7/13/2018,536000,2 Stories,1970,2408,Newport,62,60062,3039,11,2,1,No,5,0,Attached,2,,,Colonial
09502963,CLSD,4/5/2017,540000,2 Stories,1977,10,The Court Of Lagoon View,62,60062,2232,10,2,1,No,4,0,Attached,2,,,
09563115,CLSD,6/22/2017,540000,1 Story,UNK,3801,Greenacre,62,60062,2916,6,2,1,No,2,0,Attached,2,,,Ranch
09728441,CLSD,10/12/2017,540000,1 Story,1958,2021,WALNUT,62,60062,2400,11,3,0,Yes,3,0,Attached,2,,,Ranch
09796570,CLSD,3/6/2018,540000,1 Story,1970,2640,Woodlawn,62,60062,2824,8,2,1,No,4,0,Attached,2.5,,,Ranch
09934821,CLSD,10/19/2018,540000,1.5 Story,1981,321,Basswood,62,60062,2370,7,3,0,Yes,2,0,Attached,2,,,Ranch
10071448,CLSD,12/10/2018,540000,2 Stories,1970,2610,Bob O Link,62,60062,2500,8,2,1,No,4,0,Attached,2,,,
09822681,CLSD,3/20/2018,542500,2 Stories,1985,4121,Lindenwood,62,60062,2530,11,3,1,Yes,4,1,Attached,2,,,Colonial
09830306,CLSD,5/30/2018,543000,2 Stories,1969,1240,Carriage,62,60062,2639,11,2,1,No,4,1,Attached,2.5,,,Colonial
09993574,CLSD,7/12/2018,543000,2 Stories,1973,2819,Canterbury,62,60062,2784,10,2,1,No,5,0,Attached,2.5,,,
10069285,CLSD,11/30/2018,544000,1 Story,1976,3061,Doriann,62,60062,2788,9,2,1,No,4,0,Attached,2.5,,,Ranch
09395931,CLSD,5/1/2017,545000,2 Stories,1908,1256,Waukegan,62,60062,3206,9,2,1,No,4,0,Attached,2,,,Farmhouse
09751009,CLSD,10/19/2017,545000,2 Stories,1970,2731,Salceda,62,60062,2900,9,2,1,No,4,0,Attached,2,,,Colonial
09810015,CLSD,3/5/2018,545000,1 Story,1980,12,THE COURT OF HIDDEN WELLS,62,60062,1775,6,2,0,No,2,0,Attached,2,,,Ranch
09844334,CLSD,5/24/2018,545000,2 Stories,1969,4037,Michelline,62,60062,2736,10,2,1,No,4,0,Attached,2,,,Colonial
09859512,CLSD,7/6/2018,545000,1.5 Story,1968,2555,Canterbury,62,60062,1800,8,2,1,No,4,0,Attached,2,,,Bi-Level
10039257,CLSD,11/12/2018,545000,2 Stories,1949,2100,Maple,62,60062,2961,8,3,0,Yes,4,0,Detached,2,,,
10052606,CLSD,10/29/2018,547500,2 Stories,1976,1636,Sunset Ridge,62,60062,2695,8,2,1,No,4,0,"Attached, Detached",4,,,
09371327,CLSD,3/30/2017,550000,2 Stories,1986,623,Dauphine,62,60062,2814,11,3,1,Yes,5,0,Attached,3,,,Traditional
09479550,CLSD,5/22/2017,550000,1 Story,1957,2360,Farnsworth,62,60062,0,7,2,0,Yes,3,1,Detached,2,2,,Ranch
09583284,CLSD,5/24/2017,550000,2 Stories,1966,1931,Sunnyside,62,60062,0,8,2,1,No,3,0,Attached,2.5,,,Colonial
09743407,CLSD,11/10/2017,550000,2 Stories,1959,1135,Jeffrey,62,60062,0,9,2,1,No,4,0,Attached,2,,,Colonial
09753770,CLSD,5/1/2018,550000,1.5 Story,1926,1260,Waukegan,62,60062,2856,10,4,0,Yes,4,0,Attached,2.5,,,Bungalow
09955118,CLSD,8/10/2018,550000,2 Stories,1969,3953,Radcliffe,62,60062,2751,9,2,1,No,4,0,Attached,2,,,Colonial
09993781,CLSD,11/1/2018,552000,2 Stories,1979,4129,Rutgers,62,60062,0,10,3,1,Yes,4,0,Attached,3,,,Prairie
09482166,CLSD,3/6/2017,552500,2 Stories,1972,1326,Southwind,62,60062,2925,11,2,1,No,4,0,Attached,2,,,Colonial
09661766,CLSD,8/31/2017,555000,3 Stories,1958,3585,Tamarind,62,60062,3000,9,3,1,Yes,4,0,Attached,2,,,Bi-Level
09939958,CLSD,9/28/2018,555000,Split Level w/ Sub,1970,3410,River Falls,62,60062,2443,10,2,1,No,5,0,Attached,2,,,Bi-Level
10152056,CLSD,2/15/2019,555000,2 Stories,1978,4138,RUTGERS,62,60062,2713,9,2,1,No,4,0,Attached,2,,,
09756035,CLSD,10/23/2017,556750,2 Stories,1980,3730,Pebble Beach,62,60062,4378,9,5,1,No,5,0,Attached,2,,,
09500201,CLSD,4/27/2017,560000,2 Stories,1972,2118,White Oak,62,60062,3000,9,2,1,No,5,0,Attached,2.5,,,
09578456,CLSD,6/1/2017,560000,1 Story,1973,3820,Walters,62,60062,2264,8,3,0,No,3,0,Attached,3,,,Ranch
09655851,CLSD,7/20/2017,560000,Split Level w/ Sub,1958,2175,Woodlawn,62,60062,2352,8,3,1,No,5,0,Attached,3,,,Tri-Level
09777095,CLSD,12/15/2017,560000,2 Stories,1986,201,Carter,62,60062,3005,11,3,1,Yes,4,0,Attached,2,,,
09935702,CLSD,7/18/2018,560000,2 Stories,1954,1028,Blackthorn,62,60062,2260,8,2,1,No,4,0,Attached,1,,,Colonial
10043255,CLSD,12/20/2018,560000,2 Stories,1966,1432,Grant,62,60062,2637,8,2,1,No,5,0,Attached,2,,,
09951931,CLSD,7/31/2018,560500,2 Stories,1967,1237,Highpoint,62,60062,2955,9,2,1,No,4,0,Attached,2.5,,,Colonial
09626144,CLSD,7/28/2017,561000,1 Story,1972,3719,Radcliffe,62,60062,2265,10,2,0,No,4,0,Attached,2,,,Ranch
09729353,CLSD,1/29/2018,561000,2 Stories,1965,1360,Brookside,62,60062,2185,9,2,1,No,4,0,Attached,2,,726,Traditional
10069510,CLSD,1/7/2019,563000,2 Stories,1968,952,Suffield,62,60062,3144,9,2,1,No,4,0,Attached,2,,,Colonial
09370087,CLSD,3/30/2017,565000,2 Stories,1995,757,Prestbury,62,60062,2364,11,3,1,Yes,3,1,Attached,2,,,
09390440,CLSD,3/28/2017,565000,2 Stories,1970,4114,Russet,62,60062,0,10,2,1,No,4,0,Attached,2,,,Colonial
09560295,CLSD,7/18/2017,565000,1 Story,1990,717,Carlyle,62,60062,2400,8,2,1,No,3,0,Attached,2,2,,
09861577,CLSD,5/18/2018,565000,2 Stories,1956,859,Bittersweet,62,60062,3300,9,3,1,Yes,3,0,Attached,2,,,Other
09953536,CLSD,7/11/2018,565000,1 Story,1977,2520,Queens,62,60062,2517,8,2,1,No,3,0,Attached,2,,,
09962181,CLSD,8/30/2018,565000,1 Story,1976,2825,Keystone,62,60062,2483,9,2,1,No,4,0,Attached,2.5,,,Ranch
10138446,CLSD,12/28/2018,565000,2 Stories,1965,1065,Galway,62,60062,2452,10,2,1,No,4,0,Attached,2,,,Colonial
10024378,CLSD,11/1/2018,566250,2 Stories,1969,3305,Prestwick,62,60062,2581,10,2,1,No,4,0,Attached,2,,,Colonial
09481731,CLSD,3/13/2017,567000,2 Stories,1962,470,Banyan,62,60062,2970,10,4,1,Yes,5,0,Detached,2.5,,,Colonial
09817755,CLSD,5/17/2018,567000,2 Stories,1969,1354,Williamsburg,62,60062,2504,9,2,1,No,4,0,Attached,2,,,Colonial
09840667,CLSD,6/11/2018,568000,2 Stories,1981,4115,Applewood,62,60062,2530,10,2,1,No,4,0,Attached,2,,,
09599999,CLSD,6/30/2017,569000,2 Stories,1970,3413,River Falls,62,60062,2504,8,2,1,No,4,0,Attached,2,,,
09631393,CLSD,8/1/2017,570000,2 Stories,1971,401,Anjou,62,60062,2166,9,2,1,No,4,0,Attached,2,,,Colonial
09691168,CLSD,8/28/2017,570000,2 Stories,1972,2680,LISA,62,60062,3042,13,3,2,Yes,4,1,Attached,2.5,,,
09841964,CLSD,5/14/2018,570000,2 Stories,1969,1235,Carriage,62,60062,2500,9,2,2,Yes,4,0,Attached,2,,,Colonial
09865896,CLSD,6/25/2018,570000,2 Stories,1969,3301,River Falls,62,60062,2979,10,2,1,No,4,0,Attached,2,,,Colonial
09959623,CLSD,8/15/2018,570000,1 Story,1980,235,Fairview,62,60062,2773,9,2,1,No,4,0,Attached,2,,,Ranch
10102691,CLSD,12/27/2018,570000,2 Stories,1969,920,Suffield,62,60062,3865,10,2,1,No,4,0,Attached,2,,,
09875507,CLSD,7/9/2018,572000,2 Stories,1964,1101,Donegal,62,60062,2801,8,2,1,No,4,0,Attached,2,,,Colonial
09646632,CLSD,9/21/2017,575000,1 Story,1972,3826,Brittany,62,60062,2618,10,3,1,Yes,3,1,Attached,2,,,Ranch
09746828,CLSD,12/8/2017,575000,2 Stories,1995,2569,Cotswolds,62,60062,2914,10,2,1,No,3,0,Attached,2,,,English
09952114,CLSD,10/2/2018,575000,2 Stories,1951,1649,Central,62,60062,3240,10,4,1,No,5,0,Attached,2.5,,,Colonial
10013049,CLSD,11/2/2018,575000,2 Stories,1943,1052,BUTTERNUT,62,60062,2123,8,2,1,No,3,0,Attached,1,,,Cape Cod
10065467,CLSD,11/26/2018,575000,2 Stories,1966,1904,Fieldwood,62,60062,2619,9,2,1,No,4,0,Attached,2,,,Bi-Level
10072292,CLSD,11/21/2018,575000,2 Stories,1971,4025,Radcliffe,62,60062,2074,10,2,1,No,4,0,Attached,2,,,Colonial
10116409,CLSD,2/15/2019,575000,2 Stories,1967,800,Woodbine,62,60062,2777,9,2,1,No,4,0,Attached,2,,,Colonial
10119935,CLSD,12/19/2018,575000,2 Stories,1969,1346,Williamsburg,62,60062,2504,9,2,1,No,4,0,Attached,2,,,Colonial
09660406,CLSD,8/15/2017,578000,1 Story,1970,3014,Moon Hill,62,60062,0,6,2,1,No,3,0,Attached,2,,,
09822300,CLSD,3/29/2018,578000,2 Stories,1970,3405,River Falls,62,60062,2522,10,3,1,Yes,4,0,Attached,2,,,
09937877,CLSD,7/12/2018,579000,1.5 Story,1968,2837,White Pine,62,60062,2707,10,3,1,Yes,4,0,Attached,2,,,Cape Cod
09574298,CLSD,5/3/2017,580000,2 Stories,1969,1248,Williamsburg,62,60062,2382,9,2,1,No,4,0,Attached,2,,,Colonial
09648645,CLSD,8/31/2017,580000,Raised Ranch,1956,1545,Jeffrey,62,60062,1820,10,2,0,No,3,1,Attached,2.1,,,
09667252,CLSD,8/18/2017,580000,2 Stories,1949,2123,Dehne,62,60062,2810,8,2,1,No,4,0,Attached,3,,,
09858051,CLSD,4/6/2018,580000,2 Stories,1968,2821,White Pine,62,60062,2828,11,2,1,No,4,0,Attached,2,,,Colonial
09879201,CLSD,6/22/2018,580000,2 Stories,1977,1655,Brighton,62,60062,3162,11,3,1,Yes,4,1,Attached,2,,,Colonial
09929993,CLSD,6/29/2018,580000,Split Level,1958,21,Timber,62,60062,0,10,2,1,No,4,0,Attached,2,,,Tri-Level
10065163,CLSD,11/30/2018,581500,2 Stories,1969,646,Touraine,62,60062,3212,11,2,1,No,4,0,Attached,2,,,Colonial
09566357,CLSD,5/31/2017,582000,Split Level w/ Sub,1967,1943,Barberry,62,60062,2980,10,2,1,No,4,0,Attached,2,,,Tri-Level
09812892,CLSD,3/23/2018,582000,2 Stories,1967,1628,Longvalley,62,60062,2661,9,3,1,Yes,4,1,Attached,2,,,
09637241,CLSD,9/15/2017,582500,1 Story,1973,3710,Radcliffe,62,60062,2375,10,2,0,No,4,0,Attached,2,,,Ranch
09401351,CLSD,3/2/2017,585000,2 Stories,1961,1337,EDGEWOOD,62,60062,3569,10,2,2,No,4,0,Attached,2,,,
09579501,CLSD,7/26/2017,585000,Split Level w/ Sub,1966,1923,Fieldwood,62,60062,3080,9,2,1,No,4,0,Attached,2,,,
09741917,CLSD,12/28/2017,585000,2 Stories,1963,2710,Appletree,62,60062,6899,10,3,1,Yes,4,0,Attached,2,,,
09933380,CLSD,8/30/2018,585000,2 Stories,1955,1729,Marcee,62,60062,2566,9,3,1,Yes,5,0,Attached,1.5,,,Colonial
09836911,CLSD,3/14/2018,586250,2 Stories,1979,4230,Yorkshire,62,60062,2854,13,2,1,No,4,1,Attached,2,,,Colonial
09690836,CLSD,8/25/2017,588250,Split Level,1970,3219,River Falls,62,60062,2990,11,2,1,No,4,0,Attached,2,,,
09720640,CLSD,11/16/2017,590000,2 Stories,1967,1664,Longvalley,62,60062,2602,8,2,1,No,4,0,Attached,2,,,
09833762,CLSD,7/2/2018,590000,3 Stories,1909,2110,Walters,62,60062,2422,8,2,1,No,5,0,Detached,2,,,
09921469,CLSD,8/9/2018,590000,2 Stories,1983,4120,Lindenwood,62,60062,2530,8,2,1,No,4,0,Attached,2,2,,Colonial
10023633,CLSD,9/12/2018,590000,1 Story,1969,3316,Prestwick,62,60062,2898,12,2,2,Yes,4,0,Attached,2,,,Ranch
09506516,CLSD,6/12/2017,592000,2 Stories,1977,2843,Farmington,62,60062,2904,10,3,1,No,5,0,Attached,2,,,
09400964,CLSD,6/28/2017,595000,2 Stories,2008,4165,Cardinal,62,60062,3365,12,4,1,Yes,4,0,Attached,3,,,
09497499,CLSD,4/19/2017,595000,2 Stories,1960,1113,Butternut,62,60062,2499,11,2,1,No,5,0,Attached,2,,,Colonial
09754700,CLSD,5/25/2018,595000,2 Stories,1960,822,Cedar,62,60062,2368,10,2,1,No,4,0,Attached,2.5,,,Colonial
09807870,CLSD,1/10/2018,595000,2 Stories,1973,2926,Canterbury,62,60062,2901,10,2,1,No,5,0,Attached,2,,,
10076066,CLSD,12/19/2018,595000,2 Stories,1968,1115,Adirondack,62,60062,2913,9,2,1,No,4,0,Attached,2,,,Colonial
10044171,CLSD,11/26/2018,596000,2 Stories,1971,3204,Prestwick,62,60062,2414,8,2,1,No,4,0,Attached,2,,,Colonial
09754913,CLSD,9/7/2017,596500,2 Stories,1975,2747,Maple,62,60062,2602,10,2,1,No,4,0,Attached,2,,,
09490661,CLSD,6/1/2017,597000,2 Stories,1982,4340,Terri Lyn,62,60062,3100,10,3,1,Yes,4,1,Attached,2,,,Colonial
09643275,CLSD,9/18/2017,598500,2 Stories,1967,2620,Farnsworth,62,60062,0,8,2,1,No,4,0,Attached,2,,,
09599311,CLSD,6/16/2017,599000,2 Stories,1970,3437,RIVER FALLS,62,60062,2308,9,2,1,No,4,0,Attached,2,,,Colonial
09900699,CLSD,10/17/2018,599000,2 Stories,2008,2140,Techny,62,60062,3018,8,3,1,No,4,0,Attached,3,,,
09502557,CLSD,4/14/2017,599900,2 Stories,1978,4122,Rutgers,62,60062,0,9,2,1,No,4,0,Attached,2,,,
09513370,CLSD,5/30/2017,600000,2 Stories,1979,1649,Brighton,62,60062,2697,10,2,1,No,4,0,Attached,2,,,Colonial
09600369,CLSD,7/6/2017,600000,2 Stories,1980,4200,Ridgeland,62,60062,3200,10,3,1,Yes,4,1,Attached,2,,,Tudor
09863436,CLSD,9/5/2018,600000,2 Stories,1980,4308,Terri Lyn,62,60062,2936,9,2,1,No,4,0,Attached,2.5,,,Contemporary
09953533,CLSD,11/20/2018,600000,2 Stories,1971,3715,Russett,62,60062,3154,8,2,1,No,4,0,Attached,3,,,Colonial
09969805,CLSD,1/4/2019,600000,2 Stories,1942,1120,Briarwood,62,60062,3143,9,2,1,No,4,0,Attached,1,,,
10105374,CLSD,2/27/2019,600000,1 Story,UNK,3065,Highland,62,60062,0,7,1,1,No,4,0,Attached,2,,,
09370764,CLSD,3/3/2017,601150,2 Stories,1983,4310,PHYLLIS,62,60062,3000,10,3,1,Yes,4,1,Attached,2,,,Colonial
09483380,CLSD,4/28/2017,603000,1 Story,1956,2040,Maplewood,62,60062,0,11,2,1,No,3,1,Attached,2,,,Ranch
10132680,CLSD,2/14/2019,604500,2 Stories,1984,3916,Snowbird,62,60062,3412,9,2,1,No,4,0,Attached,3,,,Colonial
09523709,CLSD,8/22/2017,605000,2 Stories,UNK,410,BARNSLEY,62,60062,4300,12,3,1,No,5,0,Attached,3,,,Colonial
09574877,CLSD,6/9/2017,605000,2 Stories,1980,4208,Devonshire,62,60062,3130,11,3,1,Yes,5,0,Attached,2.5,,,Colonial
09673090,CLSD,8/10/2017,605000,2 Stories,1988,1844,Lincoln,62,60062,2388,11,2,1,No,4,0,Attached,2,,,Colonial
09825320,CLSD,4/20/2018,605000,2 Stories,1973,2100,White Oak,62,60062,2736,11,3,1,Yes,4,1,Attached,2,,,Colonial
09931254,CLSD,9/24/2018,605000,2 Stories,1971,530,Charlemagne,62,60062,2700,10,2,1,No,4,0,Attached,2,,,Colonial
09934954,CLSD,6/18/2018,605000,2 Stories,1970,2729,Illinois,62,60062,2876,10,2,1,No,4,0,Attached,2,,,Colonial
10087006,CLSD,12/21/2018,605000,2 Stories,1968,938,Suffield,62,60062,3422,9,2,2,No,5,0,Attached,2,,,Colonial
09675270,CLSD,11/1/2017,607500,2 Stories,1971,1331,White Mountain,62,60062,2896,10,2,1,No,4,0,Attached,2,,,Colonial
09919306,CLSD,6/29/2018,607500,2 Stories,1948,2224,Illinois,62,60062,2174,9,3,2,Yes,4,0,Attached,1,,,Traditional
09671852,CLSD,8/24/2017,608000,2 Stories,1970,1722,Ivy,62,60062,2837,9,2,1,No,4,0,Attached,2,,,Colonial
09863092,CLSD,5/3/2018,608000,Split Level,1968,3306,Prestwick,62,60062,0,8,2,1,No,4,0,Attached,2,,,
09509430,CLSD,7/19/2017,609000,2 Stories,1994,544,GREENWOOD,62,60062,4088,12,3,1,No,4,0,Attached,3,,,Cape Cod
09598377,CLSD,6/29/2017,609000,2 Stories,1968,3900,RADCLIFFE,62,60062,2300,10,2,1,No,4,0,Attached,2,,,Colonial
09325237,CLSD,5/15/2017,610000,1 Story,1980,175,Fairview,62,60062,2773,9,2,2,Yes,4,0,Attached,2,,,Ranch
09508517,CLSD,5/15/2017,610000,2 Stories,1973,2327,Castilian,62,60062,3708,12,3,1,Yes,4,0,Attached,2,,,Colonial
09563648,CLSD,6/23/2017,610000,2 Stories,1971,3818,Russett,62,60062,3154,13,3,1,Yes,4,1,Attached,3,,,Colonial
09816015,CLSD,5/24/2018,610000,2 Stories,1972,2245,Castilian,62,60062,2958,9,3,2,Yes,4,1,Attached,2,,,
09920194,CLSD,6/1/2018,610000,2 Stories,1970,3823,Eastwind,62,60062,3367,11,2,1,No,5,0,Attached,2,,,
09956555,CLSD,11/28/2018,610000,2 Stories,1967,2515,Maple,62,60062,2644,10,2,1,No,4,0,Attached,2,,,Colonial
09977118,CLSD,8/10/2018,610000,2 Stories,1980,2901,Acorn,62,60062,2920,10,2,1,No,4,0,Attached,2.5,,,Colonial
09779463,CLSD,4/4/2018,612000,2 Stories,1969,3315,Prestwick,62,60062,2839,9,2,1,No,4,0,Attached,2,,,Colonial
10120223,CLSD,2/21/2019,612500,2 Stories,1970,1021,White Mountain,62,60062,2896,9,2,1,No,4,0,Attached,2,,,
09569539,CLSD,6/26/2017,615000,2 Stories,1970,3842,Russett,62,60062,2223,9,2,1,No,4,0,Attached,2,,,Tudor
09869885,CLSD,6/15/2018,615000,3 Stories,1978,1517,Landwehr,62,60062,3360,10,3,0,No,5,0,Attached,2,,,Contemporary
09908962,CLSD,5/29/2018,615000,Split Level w/ Sub,1958,1208,Jeffrey,62,60062,0,11,3,0,No,3,0,Attached,2,,,
09478357,CLSD,4/4/2017,617500,2 Stories,1966,808,Woodbine,62,60062,0,11,2,2,No,4,0,Attached,2,,,Colonial
09518236,CLSD,4/11/2017,620000,2 Stories,1975,1907,Greenview,62,60062,2867,10,3,1,Yes,5,0,Attached,2,,,Traditional
09653770,CLSD,9/29/2017,620000,2 Stories,1999,1357,Northmoor,62,60062,2896,9,2,1,No,4,0,Attached,2,,,Colonial
09796055,CLSD,2/12/2018,620000,2 Stories,1973,3017,Margo,62,60062,0,10,2,1,No,4,0,Attached,2,,,Colonial
09818753,CLSD,3/15/2018,620000,2 Stories,1972,2569,Kingston,62,60062,3150,9,2,1,No,4,0,Attached,2,,,Colonial
09404663,CLSD,5/18/2017,622500,2 Stories,1976,1921,Greenview,62,60062,3461,12,2,1,No,4,0,Attached,2.5,,,Colonial
09856491,CLSD,5/31/2018,624000,2 Stories,1967,3111,Pawtucket,62,60062,2556,10,2,1,No,4,0,Attached,2,,,Colonial
09889332,CLSD,6/12/2018,624900,2 Stories,1969,1742,Larkdale,62,60062,3849,9,3,1,No,4,0,Attached,2,,,
09584120,CLSD,6/9/2017,625000,2 Stories,1967,1434,Orchard,62,60062,2754,10,2,1,No,5,0,Attached,2,,,Colonial
09816884,CLSD,5/16/2018,625000,2 Stories,1973,2754,Maple,62,60062,2743,10,2,1,No,4,0,Attached,2,,,
09838204,CLSD,4/4/2018,625000,2 Stories,2012,919,Western,62,60062,2300,11,2,1,No,4,0,Attached,2,,,Colonial
09902500,CLSD,9/7/2018,625000,1 Story,1967,3853,Bordeaux,62,60062,3018,10,2,1,No,4,0,Attached,2,,,Ranch
09657252,CLSD,8/18/2017,626000,2 Stories,1967,1720,Fieldwood,62,60062,2800,8,3,1,No,4,0,Attached,2,,,Colonial
09819204,CLSD,3/22/2018,627000,2 Stories,1966,1825,Fieldwood,62,60062,2703,9,2,1,No,4,0,Attached,2,,,Bi-Level
09854853,CLSD,5/18/2018,627500,2 Stories,2012,1872,Lincoln,62,60062,2228,8,3,1,Yes,3,1,Attached,2,,,
09672663,CLSD,8/21/2017,628500,2 Stories,1967,2491,Asbury,62,60062,0,10,3,1,No,4,0,Attached,2,,,Colonial
09857649,CLSD,6/20/2018,629000,2 Stories,1972,2606,Illinois,62,60062,2520,9,2,1,No,4,0,Attached,2,4,,Colonial
09508502,CLSD,6/1/2017,630000,2 Stories,1970,1304,Adirondack,62,60062,2600,9,2,1,No,4,0,Attached,2,,,Colonial
09662040,CLSD,10/13/2017,630000,1 Story,1949,926,Lee,62,60062,2583,8,3,0,No,4,0,Attached,2,,,Ranch
09913488,CLSD,7/10/2018,630000,2 Stories,1969,2048,Clover,62,60062,3012,10,2,2,Yes,4,0,Attached,2.5,,,Colonial
09974974,CLSD,9/27/2018,630000,1 Story,1967,2912,Norway Pine,62,60062,2259,10,3,1,Yes,3,1,Attached,2,,,Ranch
10028522,CLSD,9/25/2018,630000,2 Stories,1984,4336,Phyllis,62,60062,2854,10,3,1,Yes,4,0,Attached,2,,,Colonial
10098018,CLSD,12/12/2018,630000,2 Stories,1998,2050,LAVIGNE,62,60062,4024,11,5,1,Yes,5,0,Attached,3,,,Other
10253592,CLSD,1/24/2019,630000,2 Stories,1960,234,Fox Run,62,60062,2746,8,2,1,No,4,0,Attached,2,,0,
09564704,CLSD,4/21/2017,630500,1 Story,1985,3651,Palm Canyon,62,60062,2727,7,2,1,No,3,0,Attached,2,,,Ranch
09583193,CLSD,6/16/2017,632500,2 Stories,1980,4131,Yorkshire,62,60062,2802,10,2,1,No,4,0,Attached,2,,,Colonial
09705678,CLSD,10/18/2017,633000,1 Story,1989,3140,Glenway,62,60062,3000,12,3,1,Yes,3,2,Attached,2,,,Ranch
09685993,CLSD,8/21/2017,634900,2 Stories,1968,1747,Larkdale,62,60062,2818,9,2,1,No,4,0,Attached,2,,,Colonial
09515668,CLSD,6/1/2017,635000,2 Stories,1978,4132,Bristol,62,60062,2713,11,3,1,Yes,5,0,Attached,2.5,,,Tudor
09521916,CLSD,5/17/2017,635000,2 Stories,1973,3040,White Pine,62,60062,3092,10,3,1,Yes,4,0,Attached,2,,,Colonial
09808408,CLSD,2/15/2018,635000,2 Stories,1978,4115,Yorkshire,62,60062,2819,8,3,1,Yes,4,0,Attached,2,,,
09947238,CLSD,8/10/2018,635000,Split Level w/ Sub,1961,915,Hawthorne,62,60062,3062,10,3,0,No,4,0,Attached,2,,,
10008380,CLSD,11/1/2018,635000,2 Stories,1968,2904,Norway Pine,62,60062,2528,9,2,1,No,4,0,Attached,2.5,,,Colonial
09913780,CLSD,6/1/2018,637000,2 Stories,1962,2790,Crabtree,62,60062,2105,10,2,1,No,4,0,Attached,2,2,,Colonial
09798332,CLSD,1/5/2018,637500,1 Story,1971,412,Anjou,62,60062,3018,11,3,1,Yes,4,1,Attached,2.5,,,
09598309,CLSD,6/6/2017,639500,2 Stories,1970,3948,Rutgers,62,60062,3443,12,3,2,Yes,5,0,Attached,2,,,
09681559,CLSD,10/13/2017,639900,2 Stories,1969,3855,Rutgers,62,60062,3144,10,3,2,No,4,0,Attached,2,,,Colonial
09618730,CLSD,7/10/2017,640000,2 Stories,1982,3045,Keystone,62,60062,3787,11,4,1,No,4,0,Attached,2,,697,
